1466989440,"LAVRATURA DO AUTO DE INFRAÇÃO TRABALHISTA FORA DO LOCAL DA INSPEÇÃO. TERMO INFRACIONAL CONFECCIONADO COM A INDICAÇÃO SUMÁRIA DE SEUS ELEMENTOS CARACTERÍSTICOS. HIGIDEZ DAS GARANTIAS CONSTITUCIONAIS DO FISCALIZADO. VALIDADE DO ATO. Constatando-se que o Termo Infracional foi lavrado com os requisitos essenciais à validade do Ato, a circunstância de o Auto de Infração Trabalhista ser redigido e assinado fora do local de cometimento da infração não deriva em comprometimento do direito subjetivo à defesa do fiscalizado, considerando que este se inicia com a entrega formal do instrumento, e nessa senda, ainda que desmotivado, tal procedimento não deve ser acoimado de nulidade frente à higidez das garantias constitucionais do fiscalizado.",Súmula n. 17 do TRT-20,2017-07-27 03:00:00 UTC,COURT_TRT_20,"auto de infração trabalhista redigido fora do local,auto de infração trabalhista redigido fora do local de cometimento da infração não deriva em comprometimento do direito subjetivo à defesa do fiscalizado,acordo de inadimplemento trabalhista redigido ou assinado fora da cidade do trabalho,contrato de interpretação fora do local de cometimento da infração,auto de infração trabalhista redigido fora do local da aplicação,acórdão trabalhista extrajudicial,ausência de assinatura do auto de infração trabalhista,ação de inconstitucionalidade trabalhista nao assinada,auto de infração trabalhista entregue fora do local,auto de infração trabalhista assinado fora do local da infração,termo de infração trabalhista redigido fora do local de cometimento da infração,ilegitimidade passiva o auto de infração trabalhista é redigido fora do local de cometimento da infração","","","[-0.42351165413856506, 0.26763027906417847, 0.10519721359014511, -0.025330545380711555, 1.0872999429702759, -0.13255023956298828, -0.1426807940006256, 0.3325645923614502, 0.1981692910194397, -0.022771332412958145, 0.3262232542037964, -0.5312506556510925, 0.0564890019595623, 0.38234809041023254, -0.27259591221809387, 0.6415719985961914, -0.04222187027335167, 0.014921272173523903, -0.07250973582267761, 0.16874414682388306, -0.1508381962776184, -0.1275346577167511, -0.30108439922332764, 0.6656835675239563, 0.12279672920703888, -0.1531924307346344, 0.15721358358860016, -0.26059672236442566, -0.6438254117965698, -0.0018681734800338745, 0.5806320905685425, 0.845213770866394, -0.49403467774391174, -0.02711500972509384, -0.23172050714492798, -0.36310213804244995, 0.34045854210853577, -0.28937211632728577, -0.040507055819034576, 0.3043929934501648, -0.5231859683990479, -0.515904426574707, -0.18947872519493103, -0.06922627240419388, -0.05600205808877945, -0.44685831665992737, 0.8957921266555786, 0.1777624785900116, -0.02183319814503193, 0.17145726084709167, -0.7901960611343384, 0.5589705109596252, -0.48364487290382385, -0.27150705456733704, -0.059707120060920715, 0.41576868295669556, -0.16035354137420654, -0.5574678778648376, -0.2721961736679077, -0.17086169123649597, 0.35393065214157104, 0.019593793898820877, 0.4156307280063629, -0.12057150900363922, 0.08111574500799179, 0.22118178009986877, -0.21266672015190125, 0.32871246337890625, 0.0012330515310168266, -0.39673227071762085, -0.8065322637557983, 0.0859416276216507, -0.21597760915756226, -0.06478656828403473, 0.012792080640792847, -0.04543159902095795, -0.14334756135940552, 0.3643895089626312, -0.4781847894191742, 0.23980629444122314, -0.663101077079773, 0.2707033157348633, -0.06418052315711975, 0.051258258521556854, 0.26631298661231995, 0.23025201261043549, -0.34042784571647644, -0.27303826808929443, -0.720694899559021, 0.7290283441543579, -0.061781127005815506, -0.48621878027915955, -0.025315415114164352, -0.1836935430765152, 0.3115446865558624, 0.6847772598266602, 0.5043669939041138, 0.03056948632001877, -0.2241133153438568, -0.10149550437927246, 0.3433418571949005, 0.17232385277748108, -0.043517157435417175, -0.22136002779006958, -0.6924229264259338, -0.14016294479370117, -0.3514603078365326, 0.2834484875202179, -0.2705792784690857, 0.30129989981651306, 0.3692590594291687, -0.09434226155281067, 0.04050082713365555, -0.571419358253479, -0.0630045011639595, -0.4176872968673706, -0.1580454260110855, 0.3229641914367676, 0.40674373507499695, -0.24967928230762482, -0.13140210509300232, 0.073122538626194, 0.14882080256938934, 0.858306884765625, 0.031009722501039505, 0.4355618357658386, -0.5875551104545593, -0.2674226760864258, -0.06876933574676514, -0.03622039034962654, 0.26858484745025635, 0.05581652373075485, 0.2744605541229248, 0.29044923186302185, -0.94333815574646, 0.4015556573867798, 0.28249266743659973, -0.3002445101737976, -0.014938044361770153, 0.11677541583776474, -0.29686176776885986, -0.09682545065879822, 0.2551858127117157, 0.3998725414276123, -0.14741890132427216, -0.3619718551635742, 0.28183314204216003, 0.08139865100383759, 0.40235471725463867, 0.5116224884986877, 0.5092997550964355, 0.2033904492855072, -0.05753671005368233, -0.033276207745075226, -0.31132984161376953, -0.17512157559394836, -0.09241265058517456, -0.15349769592285156, 0.051114946603775024, 0.18432669341564178, 0.15625661611557007, 0.22308951616287231, -0.6200693249702454, 0.373729944229126, 0.11567322909832001, -0.29663386940956116, -0.24302145838737488, 0.1831713616847992, 0.3185189664363861, 0.055736131966114044, 0.3131844401359558, -0.7006415724754333, 0.7328963875770569, -0.08369053155183792, -0.3135618567466736, 0.45667314529418945, 0.23275727033615112, -0.08636079728603363, 0.7012285590171814, 0.6372389793395996, -0.6383770704269409, -0.23320280015468597, -0.35260993242263794, -0.27104461193084717, 0.20249514281749725, 0.31834277510643005, 0.028600387275218964, -0.08879734575748444, 0.4642696678638458, 0.4684561789035797, -0.534248411655426, -0.8645660877227783, -0.1250082552433014, -0.4153461158275604, -0.11207957565784454, -0.09859748929738998, -0.4001559019088745, -0.1430993676185608, 0.06438452750444412, -0.12488991022109985, -0.08387094736099243, 0.4814925193786621, 1.0874868631362915, 0.44704669713974, -0.06385025382041931, 0.17552444338798523, -0.21140119433403015, -0.22675450146198273, -0.2057126760482788, 0.24928367137908936, -0.16307145357131958, -0.012158473953604698, 0.3395439386367798, 0.0982588529586792, -0.10034401714801788, 0.11300300806760788, -0.18756797909736633, -0.07436534762382507, 0.19423902034759521, -0.0509779155254364, 0.19221697747707367, -0.3521452844142914, -0.26238158345222473, 0.3523413836956024, 0.04028239846229553, 1.209165334701538, 0.5187654495239258, -0.6250001192092896, 0.17288821935653687, 0.37812238931655884, -0.012233147397637367, -0.5411716103553772, 0.34730854630470276, -0.44046175479888916, -0.12359927594661713, 0.3286677598953247, -0.07860275357961655, 0.05645301192998886, 0.10367323458194733, -0.03624313324689865, -0.536323606967926, 0.33258625864982605, 0.24350538849830627, 0.43440723419189453, -0.06257659941911697, -0.19645054638385773, 0.12158560752868652, -0.025380652397871017, -0.2595871686935425, -0.4396737217903137, -0.5031530261039734, 0.19830603897571564, 0.012849974445998669, -0.22227120399475098, -0.11080413311719894, -0.706246018409729, -0.3969631493091583, -0.7054405212402344, 0.30906128883361816, -0.07558993995189667, 0.24478577077388763, -0.015115324407815933, 0.3005082905292511, 0.1411024034023285, 0.3030163645744324, -0.593812882900238, 0.2992130219936371, -0.053676214069128036, 0.3535059094429016, 0.1529226452112198, -0.08602391183376312, 0.29494237899780273, -0.34032127261161804, 0.7102357149124146, -0.250605970621109, -0.052179086953401566, 0.11133711040019989, -0.015817029401659966, -0.18153029680252075, 0.055896542966365814, -0.09461254626512527, 0.30571821331977844, -0.19886928796768188, -0.20565897226333618, 0.15099848806858063, -0.016231590881943703, 0.44546476006507874, -0.43615713715553284, -0.18688878417015076, -0.12608838081359863, 0.19696304202079773, -0.033674709498882294, -0.5190310478210449, 0.37746745347976685, 0.42460647225379944, -0.46030527353286743, 0.08285511285066605, 0.2878652811050415, 0.04759643226861954, -0.16544105112552643, -0.25286683440208435, -1.06455397605896, 0.874835193157196, 0.6937872767448425, 0.07916969060897827, -0.4887007176876068, 0.2215043604373932, -0.3595394492149353, -2.9533941745758057, -0.11598308384418488, -0.39461204409599304, 0.039131905883550644, -0.20006032288074493, -0.008048595860600471, -0.11428232491016388, 0.1477375328540802, -0.5721355080604553, 0.08573034405708313, -0.12655985355377197, -0.23530520498752594, 0.5220823287963867, -0.1122191846370697, 0.28561973571777344, 0.20527441799640656, -0.29963573813438416, 0.12488123774528503, -0.17875578999519348, 0.3606181740760803, -0.31490886211395264, -1.0887585878372192, 0.04950910806655884, -0.007204519584774971, 0.9306212067604065, 0.15914753079414368, -0.6226614713668823, 0.06286076456308365, -0.19901050627231598, -0.41075828671455383, 0.27508559823036194, -0.575161337852478, 0.014131173491477966, 0.14363855123519897, 0.11020679026842117, 0.3346933126449585, -0.3729161024093628, -0.7038180828094482, -0.2548174262046814, -0.5737165212631226, 0.2490236461162567, -1.2888023853302002, 0.08612634241580963, 0.3703635036945343, 0.267668217420578, -0.20709852874279022, 0.35318905115127563, 0.18155309557914734, 0.1907654106616974, 0.16625209152698517, -0.26546213030815125, -0.041344575583934784, -0.28277885913848877, -0.17516282200813293, -0.00040592439472675323, -0.07521700859069824, -0.0032782405614852905, 0.3498972952365875, -0.44732779264450073, -0.06518151611089706, 0.32148781418800354, -0.17358385026454926, -0.6468168497085571, -0.20394174754619598, -0.0008679907768964767, -0.13983096182346344, -0.3531515896320343, -0.5687641501426697, 0.8303617835044861, -0.15394985675811768, -0.2961861491203308, 0.4235488474369049, -0.4184631407260895, -0.08309533447027206, -0.11968295276165009, 0.006394890137016773, 0.20508001744747162, -0.23204365372657776, 0.25917595624923706, -0.14178863167762756, -0.13481879234313965, -0.16452209651470184, 0.11381301283836365, -0.07103431224822998, 0.053679876029491425, -0.03812422603368759, -0.1548628807067871, -0.43093180656433105, -0.039785876870155334, -0.2872768044471741, 0.2459656298160553, 0.29846832156181335, 0.3058762550354004, 0.31701645255088806, 0.19187186658382416, -0.3788692355155945, -0.06796824932098389, -0.05965806916356087, 0.33200499415397644, -0.05919686704874039, 0.2543606460094452, -0.01840631105005741, 0.5578111410140991, -0.5532136559486389, -0.06830057501792908, -0.10048883408308029, -0.10030977427959442, 0.09981105476617813, -0.0397694855928421, -0.21317262947559357, 0.164956197142601, 0.011389033868908882, 0.5517454743385315, -0.740399956703186, -0.17604848742485046, 0.42705366015434265, 0.252650648355484, 0.34498679637908936, -0.12103887647390366, -0.3685094714164734, 0.027264397591352463, 0.5803383588790894, -0.15671247243881226, -0.9102253317832947, -0.8414251208305359, 0.45293286442756653, -0.8029561638832092, 0.6153066158294678, -0.399385541677475, -0.1974044293165207, -0.5978378057479858, -0.4028583765029907, 0.005847392603754997, 0.11891163885593414, 0.41372302174568176, 0.09086447209119797, 0.27154871821403503, -0.22504955530166626, -0.3819943070411682, 0.3258068561553955, 0.3587024211883545, -0.13655802607536316, 0.38049817085266113, -0.23972533643245697, -0.13882318139076233, -0.48417726159095764, 0.19411824643611908, -0.10340634733438492, -0.4230090379714966, 0.4864412248134613, 0.13727803528308868, -0.9383398294448853, -0.07675440609455109, -0.48841702938079834, -0.5415327548980713, 0.09041799604892731, 0.6627599000930786, -0.2521170973777771, -0.0561499148607254, -0.7298511266708374, 0.2179204523563385, -0.15404175221920013, 0.029563847929239273, 0.28427854180336, 0.09106338769197464, 0.4888681173324585, -0.13210399448871613, -0.09891638904809952, 0.17293290793895721, -0.11219228059053421, -0.6070055365562439, 0.13203229010105133, -0.20755542814731598, -0.40430545806884766, 0.091314397752285, 0.49135473370552063, 0.2839553952217102, 0.09485666453838348, 0.45541971921920776, 0.9457831978797913, 0.08155732601881027, -0.26576754450798035, 0.24976663291454315, -0.1992790400981903, 0.44214388728141785, -0.43651294708251953, -0.03880155086517334, -0.6278688907623291, 0.3686079978942871, -0.08430516719818115, -0.36107856035232544, 0.5167384743690491, 0.8841898441314697, -0.5231343507766724, -0.6351612210273743, 0.05168915167450905, 0.4031941592693329, -0.30492687225341797, -0.394587904214859, 0.41596588492393494, -0.08023620396852493, 0.008668799884617329, -0.6299628615379333, 0.07735244184732437, 0.06677132844924927, -0.19179174304008484, 0.20109900832176208, 0.49467065930366516, -0.1213793009519577, -0.15633684396743774, -0.6785868406295776, 0.0006172619760036469, -0.23315946757793427, 0.7884076237678528, -0.1438458263874054, -0.3574785888195038, 0.4213825762271881, -0.5190160274505615, -0.4610048234462738, 0.05905071273446083, -0.2687177062034607, 0.07880184054374695, 0.31899580359458923, 0.20288702845573425, -0.11411616951227188, -0.19650743901729584, 0.19683289527893066, 0.07554787397384644, -0.29958784580230713, -0.19286593794822693, -0.1505228579044342, -0.7307173013687134, -0.13553985953330994, 0.17007218301296234, 0.08987358957529068, -0.11740139126777649, 0.10581428557634354, -0.34289810061454773, 0.21124538779258728, 0.034627050161361694, -0.30662357807159424, -0.4777951240539551, -0.20697161555290222, -0.6737571358680725, 0.6547929048538208, 0.4635741710662842, 0.09282208234071732, 0.2968096435070038, 0.011631365865468979, 0.3053002953529358, -0.2071513682603836, -0.21667318046092987, -0.007506445050239563, -0.4796035885810852, 0.3832353353500366, -0.5380489826202393, -0.05718592181801796, 0.5181488990783691, -0.4972781240940094, 0.013356903567910194, 0.1729063093662262, -0.5162421464920044, 0.24974417686462402, 0.06934509426355362, -0.058026038110256195, -0.008808789774775505, 0.3924081325531006, 0.403092622756958, 0.764373242855072, -1.0752865076065063, 0.3687717318534851, -0.8679973483085632, 0.09813785552978516, -0.14225077629089355, -0.0819171890616417, -0.1755063533782959, -0.3704414367675781, -0.1778627336025238, 0.5866837501525879, -0.37449783086776733, -0.6506862640380859, 0.10967414826154709, -0.12031207978725433, 0.3061096668243408, 0.4106619954109192, -0.2577868402004242, -0.31405678391456604, 0.3711819350719452, -0.15115384757518768, 0.3166634738445282, 0.47836118936538696, -0.06254647672176361, 0.062278345227241516, -0.17094707489013672, -0.3448428511619568, 0.29549890756607056, 0.3916405141353607, 0.008204014971852303, 0.0042250873520970345, -0.11047729849815369, 0.4447465240955353, 0.4852266311645508, 0.2818867564201355, 0.07705866545438766, -0.10379616171121597, 0.3659515082836151, 0.3377980887889862, -0.017401086166501045, -0.3556787967681885, 0.4151817560195923, -0.06801041960716248, -0.6336697936058044, 0.32993340492248535, 0.24013565480709076, 0.006027522496879101, -0.2161957174539566, -0.6287939548492432, 0.11764217913150787, 0.04305244982242584, 0.22144588828086853, 0.2529587745666504, 0.007150403223931789, 0.1843632459640503, 0.13466095924377441, 0.6209409236907959, -0.18589907884597778, 0.14877469837665558, -0.3265427350997925, -0.4727388322353363, 0.43428778648376465, 0.2431163787841797, 0.9877903461456299, -0.2626321017742157, 0.19252461194992065, -0.3518208861351013, 0.45804446935653687, 0.023693470284342766, -0.4859555959701538, -0.2237321436405182, 0.20315776765346527, 0.28176403045654297, -0.10045511275529861, 0.3202516436576843, -0.0741770938038826, 0.2809883952140808, 0.06282561272382736, 0.5546663999557495, 0.364554226398468, 0.18875208497047424, 0.6341107487678528, 0.018577206879854202, 0.18567362427711487, 0.3594385087490082, 0.33168163895606995, -0.5081708431243896, -0.0008610924705862999, 0.4254281222820282, 0.38078561425209045, 0.32612869143486023, 0.5027676224708557, -0.10627008974552155, 0.34829163551330566, 0.24645474553108215, -0.09316636621952057, -0.18250352144241333, 0.12609794735908508, 0.08990821242332458, -0.15726888179779053, 0.6117392778396606, -0.3894905149936676, -0.12740521132946014, 0.2897770404815674, 0.007613597437739372, 0.5283742547035217, 0.48117199540138245, -0.1608170121908188, 0.17537632584571838, 0.31239157915115356, -0.18779122829437256, 0.5114649534225464, -0.3481364846229553, -0.054217275232076645, -0.36615458130836487, 0.12439414113759995, -0.35011595487594604, -0.8719004988670349, 0.22107122838497162, -0.13895651698112488, -0.4517057240009308, -0.37809330224990845, -0.13035503029823303, 0.29253289103507996, 0.3048941195011139, -0.6359273195266724, -0.04854508489370346, 0.08919434249401093, -0.04977794736623764, 0.39695388078689575, 0.4619070291519165, -0.39045044779777527, 0.5068433284759521, -0.04145567864179611, -0.6104650497436523, 0.23287604749202728, 0.5401667952537537, -0.12585723400115967, -0.042176153510808945, 0.2957696318626404, -0.9027285575866699, 0.0021609216928482056, -0.5311547517776489, 0.3219181299209595, -0.04729237034916878, 0.4347957670688629, -0.746147096157074, -0.14540128409862518, -0.09195010364055634, -0.15710988640785217, -0.46502941846847534, 0.04106435924768448, -0.3513682186603546, -0.5439714789390564, -0.4170287251472473, -0.14218805730342865, -0.044776421040296555, 0.021808099001646042, -0.0007016828749328852, 0.14856286346912384, -0.03486704081296921, 0.4348503053188324, -0.25410598516464233, 0.6349376440048218, -0.09499499946832657, -0.4202183187007904, -0.44159185886383057, -0.17769598960876465, -0.10608376562595367, 0.2654121220111847, -0.7027652263641357, 0.11111292988061905, 0.028451018035411835, 0.35568496584892273, -0.07817654311656952, 0.023075632750988007, 0.5351464748382568, -0.3217824101448059, -0.4737183153629303, 0.033036671578884125, -0.3280177116394043, -0.3063584268093109, 0.4455086886882782, -0.07945089042186737, -0.2340327650308609, 0.09580300748348236, 0.22045424580574036, -0.5045773983001709, -0.1494322419166565, -0.05347919836640358, -0.2848263084888458, 0.4729228615760803]"
